Temperature ( K ),vapor pressure ( kPa ),Uncertainty,Phase,Quality,Source,Set Label,,,,,,,,,,,,,,
351.02321,101.1914,2.529785,Liquid-Gas,Experimental - Rejected,NIST,Authors: Andrews, T. Title: On the Latent Heat of Vapors Citation: J. Chem. Soc.,1848,1,27,,,,,,,,,,
351.02321,101.325,2.533125,Liquid-Gas,Experimental - Rejected,NIST,Authors: Bridgman, P. W. Title: Thermodynamic properties of twelve liquids between 20!31 and 80!31 and up to 12,000 kgcu cm pressure Citation: Proc. Am. Acad. Arts Sci.,1913,49, 3-114,,,,,,,,,
351.05,100.07,2.051435,Liquid-Gas,Experimental,NIST,Authors: Reddy, P.;Benecke, T. P.;Ramjugernath, D. Title: Isothermal (vapour + liquid) equilibria for binary mixtures of diisopropyl ether  with (methanol, or ethanol, or 1-butanol): Experimental data, correlations,  and predictions Citation: J. Chem. Thermodyn.,2013,58, 330-339,,,,
351.05,101.325,2.0771625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Pla-Franco, J.;Lladosa, E.;Loras, S.;Monton, J. B. Title: Phase equilibria for the ternary systems ethanol, water + ethylene glycol or + glycerol at 101.3 kPa Citation: Fluid Phase Equilib.,2013,341, 54-60,,,,,,
351.1,101.325,1.01,Liquid-Gas,Experimental - Rejected,NIST,Authors: Park, S. -B.;Lee, H. Title: VAPOR-LIQUID EQUILIBRIA FOR THE BINARY MONOETHANOLAMINE+ WATER AND MONOETHANOLAMINE+ETHANOL SYSTEMS Citation: Korean J. Chem. Eng.,1997,14, 146-148,,,,,,,,,
351.1232,101.325,2.533125,Liquid-Gas,Experimental - Rejected,NIST,Authors: Beggerow, G.;Harteck, P. Title: On the Measurement of Adsorption Coefficient and Heat of Adsorption of Hydrocarbons Citation: Z. Phys. Chem. (Leipzig),1944,193,265,,,,,,,,,
351.1232,101.325,2.533125,Liquid-Gas,Experimental - Rejected,NIST,Authors: Cook, N. C. Citation: Unpublished, Final Rep. Stand. Proj. on Oxygenated Compounds, ,1952, Penn. State Univ., College Park, PA,,,,,,,
351.1232,100.93,0.50465,Liquid-Gas,Experimental - Rejected,NIST,Authors: Teitel'baum, B. Ya.;Gortalova, T. A.;Sidorova, E. E. Title: Polithermic study of surface tension of aqueus solutions of alcohols Citation: Zh. Fiz. Khim.,1951,25,911,,,,,,,,
351.1232,101.325,2.533125,Liquid-Gas,Experimental - Rejected,NIST,Authors: Willcox, M.;Brunel, R. F. Citation: J. Am. Chem. Soc.,1916,38,1821,,,,,,,,,
351.125792763,101.1914,1.95046780655,Liquid-Gas,Experimental - Rejected,NIST,Authors: Akagi, K.;Oae, S.;Murakami, M. Title: Effect of Substituent on the Reactivity of .omega.-Substituted Primary Alkyl Halide in the Reaction wtih Sodium Thiosulfate Citation: J. Am. Chem. Soc.,1956,78, 4034-7,,,,,,,,
351.129655,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Ross, S.;Patterson, R. E. Title: Surface and interfacial tensions of conjugate solutions in ternary systems Citation: J. Chem. Eng. Data,1979,24, 111-4,,,,,,,,,
351.129655,101.325,1.01325,Liquid-Gas,Experimental - Rejected,NIST,Authors: Yoshikawa, Y.;Takagi, A.;Kato, M. Title: Indirect Determination of Vapor-Liquid Equilibria by a Small Ebulliometer Tetrahydrofuran-Alcohol Binary Systems Citation: J. Chem. Eng. Data,1980,25,344,,,,,,,,
351.13,101.32,0.15,Liquid-Gas,Experimental - Rejected,NIST,Authors: Galvan, S.;Ortega, J.;Susial, P.;Pena, J. A. Title: Isobaric vapor-liquid equilibria for propyl methanoate + (n-alkanes, C7, C8 , C9) or n-alkanols (C2, C3, C4) Citation: J. Chem. Eng. Jpn.,1994,27, 529-34,,
351.13,101.325,0.101325,Liquid-Gas,Experimental - Rejected,NIST,Authors: Galvan, S.;Ortega, J.;Susial, P.;Pena, J. A. Title: Isobaric vapor-liquid equilibria for propyl methanoate + (n-alkanes, C7, C8 , C9) or n-alkanols (C2, C3, C4) Citation: J. Chem. Eng. Jpn.,1994,27, 529-34,,
351.13,101.32,2.48234,Liquid-Gas,Experimental - Rejected,NIST,Authors: Ortega, J.;Galvan, S. Title: Vapor-Liquid Equilibria and Densities for Propyl Butanoate + Normal Alcohols at 101.32 kPa Citation: J. Chem. Eng. Data,1995,40, 699-703,,,,,,,,,
351.14,101.3,1.46885,Liquid-Gas,Experimental - Rejected,NIST,Authors: Cripwell, J. T.;Schwarz, C. E.;Burger, A. J. Title: Vapor Liquid Equilibria Measurements for the Nine n-Alkane/Ketone Pairs Comprising 2-,-3, and 4-Heptanone with n-Octane, n-Nonane, and n-Decane Citation: J. Chem. Eng. Data,2015,60, 602-611,,,,
351.15,101.325,2.0265,Liquid-Gas,Experimental - Rejected,NIST,Authors: Ghanadzadeh, H.;Haghi, A. K. Title: Liquid liquid equilibrium data for water + ethanol + trans-decalin: Measurement and predication Citation: Fluid Phase Equilib.,2006,243, 45-50,,,,,,,,,
351.193193,99.592,9.9592,Liquid-Gas,Experimental,NIST,Authors: Tyrer, D. Title: Latent Heats of Vaporizationn of Mixed Liquids. Part III. Mixtures of Associated with Non-associated Liquids. New Criteria for the Detection of Solvates in Mixtures of Liquids Citation: J. Chem. Soc. Trans.,1912,101, 1104-13,,,,,,,,,,
351.2,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Pena, M. P.;Vercher, E.;Martinez-Andreu, A. Title: Isobaric Vapor-Liquid Equilibrium for Ethanol + Water + Sodium Nitrate Citation: J. Chem. Eng. Data,1996,41, 1097-1100,,,,,,,,
351.22319,99.725,0.498625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Bennewitz, K.;Rossner, W. Title: The molar heat of organic vapors Citation: Z. Phys. Chem. Abt. B,1938,39,126,,,,,,,,,
351.22319,101.32,1.0132,Liquid-Gas,Experimental - Rejected,NIST,Authors: Kireev, V. A.;Khachadurova, E. M. Title: Boiling Points and the Vapor Composition of the System Ethyl Alcohol and Ether Citation: Zh. Prikl. Khim. (Leningrad),1934,7, 495-6,,,,,,,,,
351.22319,101.325,1.519875,Liquid-Gas,Experimental - Rejected,NIST,Authors: korber, F. Title: Liquid volumes at absolute zero in temperature and very high pressures Citation: Ann. Phys. (Leipzig),1912,37, 1014-43,,,,,,,,,,
351.22319,99.325,1.489875,Liquid-Gas,Experimental - Rejected,NIST,Authors: Mathews, J. H.;Cooke, R. D. Title: On the Existence of Compounds in Binary Liquid Mixtures Citation: J. Phys. Chem.,1914,18,559,,,,,,,,,
351.22319,99.6718,0.5466,Liquid-Gas,Experimental - Rejected,NIST,Authors: Smyth, C. P.;Engel, E. W. Title: Molecular Orientation and The Partial Vapor Pressures of Binary Mixtures I. Systems Composed of Normal Liquids Citation: J. Am. Chem. Soc.,1929,51, 2646-60,,,,,,,,,
351.229625,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Nakanishi, K.;Toba, R.;Shirai, H. Title: Vapor-liquid equilibria of binary systems containing alcohols ethanol with nitromethane and diethylamine Citation: J. Chem. Eng. Jpn.,1969,2,04/07/26,,,,,,,,
351.32318,101.325267,0.333306,Liquid-Gas,Experimental,NIST,Authors: Wroblewski, S. Citation: Oesterr. Akad. Wiss., Math.-Naturwiss. Kl., Sitzungsber.,1888,97,1362,,,,,,,,
351.32318,101.6847,1.5252705,Liquid-Gas,Experimental - Rejected,NIST,Authors: Schiff, R. Citation: Justus Liebigs Ann. Chem.,1883,220,71,,,,,,,,,,
351.363176,99.8448,0.998448,Liquid-Gas,Experimental - Rejected,NIST,Authors: Thorpe, T. E.;Rodger, J. W. Title: X. Bakerian Lecture. On the Relations between the Viscosity(Internal Friction) of Liquids and their Chemical Nature. Citation: Philos. Trans. R. Soc. London, Ser. A,1894,185, 397-710,,,,,,,,
351.4,101.28,0.83,Liquid-Gas,Experimental,NIST,Authors: Reichl, A.;Daiminger, U.;Schmidt, A.;Davies, M.;Hoffmann, U.;Brinkmeier, C.;Reder, C.;Marquardt, W. Title: A non-recycle flow still for the experimental determination of vapor-liquid equilibria in reactive systems Citation: Fluid Phase Equilib.,1998,153, 113-134,,,
351.42317,101.325,2.533125,Liquid-Gas,Experimental,NIST,Authors: Getman, F. H. Title: Cryoscopic studies of solutions in Formamide. Citation: Recl. Trav. Chim. Pays-Bas,1936,55,969,,,,,,,,,,
351.42317,101.325,1.114575,Liquid-Gas,Experimental,NIST,Authors: Waldo, R. A.;Weber, J. H. Title: Vapor Liquid Equilibrium at Atmospheric Pressure: The Ternary System Benzene-Ethanol-n-Hexane Citation: J. Chem. Eng. Data,1963,8,349,,,,,,,,,
351.42317,101.325,0.7599375,Liquid-Gas,Experimental,NIST,Authors: Willard, H. H.;Smith, G. F. Title: The Perchalorates of the Alkali and A;kaline Earth Metals and Ammonium. Their Solubility in Water and Other Solvents Citation: J. Am. Chem. Soc.,1923,45,286,,,,,,,,,
351.429565,101.325,0,Liquid-Gas,Experimental,NIST,Authors: Manczinger, J.;Radnai, G.;Tettamanti, K. Title: Vapor-liquid equilibrium of the ethanol - dioxane system a novel apparatus for measuring vapor-liquid equilibriums under pressure Citation: Period. Polytech., Chem. Eng.,1969,13, 189-205,,,,,,,
351.429565,101.325,0.506625,Liquid-Gas,Experimental,NIST,Authors: Nagata, I.;Ohta, T. Title: Isobaric vapor-liquid equilibria for three binary and two ternary systems Citation: J. Chem. Eng. Data,1971,16,164,,,,,,,,,
351.429565,101.325,0.4053,Liquid-Gas,Experimental,NIST,Authors: Thorat, R. T.;Nageshwar, G. D.;Mene, P. S. Title: Excess thermodynamic properties of the ternary system ethyl acetate + ethanol + 2-ethoxyethanol Citation: J. Chem. Eng. Data,1979,24, 270-2,,,,,,,,
351.439562,101.325,1.114575,Liquid-Gas,Experimental,NIST,Authors: Kato, M.;Konishi, H.;Sato, T.;Hirata, M. Title: Measurement of vapor-liquid equilibria by dew-bubble point method and bubble condensation point method Citation: J. Chem. Eng. Jpn.,1971,4,06/10/26,,,,,,,
351.44,101.325,0.506625,Liquid-Gas,Experimental,NIST,Authors: Arce, A.;Arce, A.;Martinez-Ageitos, J. M.;Soto, A. Title: Isobaric vapor liquid equilibria of 1,1-dimethylethoxy-butane + methanol or ethanol +water at 101.32 kPa Citation: Fluid Phase Equilib.,2007,259, 57-65,,,,,,
351.44,101.325,0.506625,Liquid-Gas,Experimental,NIST,Authors: Arce, A.;Martinez-Ageitos, J.;Sato, A. Title: Vapor-Liquid Equilibria at 101.325 kPa of the Ternary Systems 2-Methoxy-2-methylpropane + Methanol + Water and 2-Methoxy-2-methylpropane + Ethanol + Water Citation: J. Chem. Eng. Data,1998,43, 708-13,,,,,,,,
351.443168,101.325,1.01325,Liquid-Gas,Experimental,NIST,Authors: Lecat, M. Title: Azeotropism in Binary Mixtures Containing an Alcohol Mixed with an amine, a nitro derivative, an ether or water. Citation: Z. Anorg. Allg. Chem.,1930,186,119,,,,,,,,
351.45,101.32,1.02,Liquid-Gas,Experimental,NIST,Authors: Cabezas, J. L.;Beltran, S.;Coca, J. Title: Isobaric vapor-liquid equilibrium data for the binary systems 1,2- dimethoxyethane + alcohols Citation: J. Chem. Eng. Data,1991,36, 184-188,,,,,,,
351.45,101.3,0.13,Liquid-Gas,Experimental,NIST,Authors: Hiaki, T.;Nanao, M. Title: Vapor-liquid equilibria for bis(2,2,2-trifluoroethyl)ether with several organic compounds containing oxygen Citation: Fluid Phase Equilib.,2000,174, 81-91,,,,,,,
351.45,101.325,2.533125,Liquid-Gas,Experimental,NIST,Authors: Susial, P.;Sosa-Rosario, A.;Roriguez-Henriquez, J. J.;Rios-Santana, R. Title: Vapor Pressure and VLE Data Measurements on Ethyl Acetate/Ethanol Binary system at 0.1,0.5, and 0.7 MPa Citation: J. Chem. Eng. Jpn.,2011,44, 155-163,,,,,
351.473165,101.325,0.4559625,Liquid-Gas,Experimental,NIST,Authors: Friedman, M. E.;Scheraga, H. A. Title: Volume Changes in Hydrocarbon-Water Systems. Partial Molal Volumes of Alcohol-Water Solutions Citation: J. Phys. Chem.,1965,69, 3795-3800,,,,,,,,,
351.473165,100.3915,0.5019575,Liquid-Gas,Experimental - Rejected,NIST,Authors: Eykman, J. F. Citation: Natuurkd. Verh. Hollandsche Maatschappij Wet. Haarlem,1919,8, 438-555,,,,,,,,,,
351.48,101.325,1.519875,Liquid-Gas,Experimental,NIST,Authors: Kurihara, K.;Minoura, T.;Takeda, K.;Kojima, K. Title: Isothermal Vapor-Liquid Equilibria for Methanol + Ethanol + Water, Methanol + Water, and Ethanol + Water Citation: J. Chem. Eng. Data,1995,40, 679-84,,,,,
351.509541,101.325,0.93326,Liquid-Gas,Experimental,NIST,Authors: Guzman, J.;Teja, A. S.;Kay, W. B. Title: Vapor-liquid equilibria in binary mixtures formed from hexamethyldisiloxane, toluene and ethanol. Citation: Fluid Phase Equilib.,1981,7, 187-95,,,,,,,
351.52316,101.325267,1.012983,Liquid-Gas,Experimental,NIST,Authors: Beckmann, E.;Liesche, O. Title: Ebullioscopic constants for solvent solutions at various pressures: I benzene, chloroform, and ethanol Citation: Z. Phys. Chem., Stoechiom. Verwandschaftsl.,1914,88,23,,,,,,
351.52316,101.325,0,Liquid-Gas,Experimental,NIST,Authors: Kollar, G.;Literaty, P. Title: Method and apparatus for the determination of liquid-vapor equilibrium, evaluated by mass measurements Citation: Magy. Kem. Foly.,1964,70, 416-9,,,,,,,,
351.52316,100.4581,1.5068715,Liquid-Gas,Experimental - Rejected,NIST,Authors: Richards, T. W.;Shipley, J. W. Title: The Compressibility of Certain Typical Hydrocarbons, Alcohols and Ketones Citation: J. Am. Chem. Soc.,1916,38, 989-99,,,,,,,,
351.55,101.33,0.41,Liquid-Gas,Experimental,NIST,Authors: Aucejo, A.;Loras, S.;Munoz, R.;Ordonez, L. M. Title: Isobaric vapor-liquid equilibrium for binary mixtures of 2-methylpentane + ethanol and + 2-methyl-2-propanol Citation: Fluid Phase Equilib.,1999,156, 173-83,,,,,,,
351.55,101.32,1.11452,Liquid-Gas,Experimental,NIST,Authors: Li, Q.;Zhu, W.;Wang, H.;Ran, X.;Fu, Y.;Baohuai, W. Title: Isobaric Vapor Liquid Equilibrium for the Ethanol + Water + 1,3-Dimethylimidazolium Dimethylphosphate System at 101.3 kPa Citation: J. Chem. Eng. Data,2012,57, 696-700,,,,
351.57952,101.325,1.01325,Liquid-Gas,Experimental,NIST,Authors: Ortega, J.;Pena, J. A.;de Alfonso, C. Title: Isobaric Vapor-Liquid Equilibria of Ethyl Acetate + Ethanol Mixtures at 760 +- 0.5mmHg Citation: J. Chem. Eng. Data,1986,31,339,,,,,,,,
351.62315,101.458,2.53645,Liquid-Gas,Experimental,NIST,Authors: Piutti, A. Citation: Chem. Ber.,1906,39,2766,,,,,,,,,,
351.62315,101.325,0.5572875,Liquid-Gas,Experimental - Rejected,NIST,Authors: Addison, C. C. Title: 26. The Properties of Freshly Formed Surfaces. IV. The Influence of Chain Length and Structure on the Static and the Dynamic Surface Tensions of Aqueous Alcoholic Solutions Citation: J. Chem. Soc.,1945, , 98-106,,,,,,,,,,
351.62315,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Campbell, F. H. Title: The vapour pressure of liquids in presence of gases Citation: Trans. Faraday Soc.,1915,10,197,,,,,,,,,,
351.629505,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Aleykutty, T. K.;Srinivasan, D.;Subba Rao, M. G. Title: Experimemtal determination and prediction of vapour-liquid equilibrium data for the system ethanol + toluene Citation: Indian J. Technol.,1975,13,345,,,,,,,,
351.629505,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Ortega, J.;Ocon, J.;Pena, J. A.;De Alfonso, C.;Paz-Andrade, M. I.;Fernandez, J. Title: Vapor-Liquid Equilibrium of the Binary Mixtures CnH2n+2(OH) (n=2,3,4) + Propyl Ethanoate and + Ethyl Propanoate Citation: Can. J. Chem. Eng.,1987,65, 982-990,,,
351.629505,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Ortega, J.;Pena, J. A.;de Alfonso, C. Title: Vapor-liquid equilibrium at 101.32 kPa for the binary systems of alcohols CnH2n+1(OH) (n = 2,3, 4) + butyl acetate and + ethyl butanoate Citation: Rev. Latinoam. Ing. Quim. Quim. Apl.,1987,17,195,,,,,,
351.629505,101.325,1.01325,Liquid-Gas,Experimental - Rejected,NIST,Authors: Raal, J. D.;Code, R. K.;Best, D. A. Title: Examination of ethanol - n-heptane, methanol - n-heptane systems using new vapor - liquid equilibrium still Citation: J. Chem. Eng. Data,1972,17, 211-6,,,,,,,
351.65,101.325,1.01325,Liquid-Gas,Experimental - Rejected,NIST,Authors: Souza, W. L. R.;Silva, C. S.;Meleiro, L. A. C.;Mendes, M. F. Title: Vapor-liquid equilibrium of the (water + ethanol + glycerol) system: Experimental and modelling data at normal pressure Citation: J. Chem. Thermodyn.,2013,67, 106-111,,,,,,,
351.7,101.325,1.01325,Liquid-Gas,Experimental - Rejected,NIST,Authors: Atik, Z. Title: Phase diagrams of (vapour + liquid) equilibrium for binary mixtures of a,a,a-trifluorotoluene with ethanol, or benzene, or chloroform at pressure 101.4 kPa Citation: J. Chem. Thermodyn.,2008,40, 467-470,,,,,,
351.72314,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Hansen, R. S.;Hansen, R. D. Citation: J. Phys. Chem.,1955,59,496,,,,,,,,,
351.729475,101.325,8.106,Liquid-Gas,Experimental,NIST,Authors: Aminabhavi, T. M.;Jayadevappa, E. S.;Prasad, B. R. Title: Diffusion Coefficients of Binary Liquid Mixtures Using Ultracentrifuge Citation: Indian J. Chem., Sect. A: Inorg., Bio-inorg., Phys., Theor. Anal. Chem.,1983,22, 231-233,,,,
351.809451,101.32,0,Liquid-Gas,Experimental - Rejected,NIST,Authors: Smirnov, V. V.;Pavlov, S. Yu.;Groshkov, V.;Serafimov, L. A. Citation: Prom-st Sint. Kauch.,1976,2,1,,,,,,,
351.91,101.3,0.5065,Liquid-Gas,Experimental - Rejected,NIST,Authors: Pla-Franco, J.;Lladosa, E.;Monton, J. B.;Loras, S. Title: Evaluation of the 2-Methoxyethanol as Entrainer in Ethanol Water and 1-Propanol Water Mixtures Citation: J. Chem. Eng. Data,2013,58, 3504-3512,,,,,,,
351.929415,101.992,0,Liquid-Gas,Experimental - Rejected,NIST,Authors: Rauh, W. Citation: Thesis, Technical University Leuna-Merseburg, GDR (1975),,,,,,,,,,,
351.943118,101.325,0.506625,Liquid-Gas,Experimental - Rejected,NIST,Authors: Pearce, J. N.;McDowell, M. L. Citation: J. Phys. Chem.,1936,40,845,,,,,,,,,
352.07,103.64,0.13,Liquid-Gas,Experimental,NIST,Authors: Orchilles, A. V.;Miguel, P. J.;Vercher, E.;Martinez-Andreu, A. Title: Using 1-Ethyl-3-methylimidazolium Trifluoromethanesulfonate as an Entrainer for the Extractive Distillation of Ethanol + Water Mixtures Citation: J. Chem. Eng. Data,2010,55, 1669-1674,,,,,,,
352.07,101.325,1.01325,Liquid-Gas,Experimental - Rejected,NIST,Authors: Alvarez, V. H.;Mattedi, S.;Iglesias, M.;Gonzalez-Olmos, R.;Resa, J. M. Title: Phase equilibria of binary mixtures containing methyl acetate, water,  methanol or ethanol at 101.3 kPa Citation: Phys. Chem. Liq.,2011,49, 52-71,,,,
352.1231,104.185,0.4301,Liquid-Gas,Experimental,NIST,Authors: Ramsay, W.;Young, S. Title: A method for obtaining constant temperature Citation: J. Chem. Soc.,1885,47,640,,,,,,,,,
352.1231,101.325,10.1325,Liquid-Gas,Experimental,NIST,Authors: Sasa, T. Citation: Yuki Gosei Kagaku Kyokaishi,1954,12,60,,,,,,,,,,
352.1231,90.659,20.035639,Liquid-Gas,Experimental - Rejected,NIST,Authors: Pohoryles, L. A.;Sarel, S.;Ben-Shoshan, R. Citation: J. Org. Chem.,1959,24,1878,,,,,,,,
352.429265,101.325,7.8526875,Liquid-Gas,Experimental - Rejected,NIST,Authors: Dizechi, M.;Marschell, E. Title: Viscosity of Some Binary and Ternary Liquid Mixtures Citation: J. Chem. Eng. Data,1982,27,358,,,,,,,,,
352.75,101,1,Liquid-Gas,Experimental - Rejected,NIST,Authors: Dhanalakshmi, J.;Sai, P. S. T.;Balakrishnan, A. R. Title: Effect of Inorganic Salts on the Isobaric Vapor Liquid Equilibrium of the Ethyl Acetate Ethanol System Citation: J. Chem. Eng. Data,2013,58, 560-569,,,,,,,,
353.123,159.269,0.6895,Liquid-Gas,Experimental - Rejected,NIST,Authors: Butcher, K. L.;Robinson, W. I. Title: An apparatus for determining high-pressure liquid-vapor equilibrium data I the methanol - ethanol system Citation: J. Appl. Chem.,1966,16,289,,,,,,,,,
353.773,112.03079,0.213316,Liquid-Gas,Experimental - Rejected,NIST,Authors: Schouteden, F.;Deveux, J. Title: Vapor Pressures of Ethanol and Toluene as a Meas. of Their Purity Citation: Natuurwet. Tijdschr. (Ghent),1936,18,242,,,,,,,,,
355.93,120.96,0.17,Liquid-Gas,Experimental,NIST,Authors: Ortega, J.;Susial, P.;de Alfonso, C. Title: Isobaric Vapor-Liquid Equilibrium of Methyl Butanoate with Ethanol and 1-Propanol Binary Systems Citation: J. Chem. Eng. Data,1990,35,216,,,,,,,,
356.22,121.68,0.14,Liquid-Gas,Experimental,NIST,Authors: Orchilles, A. V.;Miguel, P. J.;Vercher, E.;Martinez-Andreu, A. Title: Using 1-Ethyl-3-methylimidazolium Trifluoromethanesulfonate as an Entrainer for the Extractive Distillation of Ethanol + Water Mixtures Citation: J. Chem. Eng. Data,2010,55, 1669-1674,,,,,,,
357,125.44,0.3,Liquid-Gas,Experimental,NIST,Authors: Orchilles, A. V.;Miguel, P. J.;Vercher, E.;Martinez-Andreu, A. Title: Isobaric Vapor-Liquid Equilibria for Ethyl Acetate + Ethanol + 1-Ethyl-3-methylimidazolium Trifluoromethanesulfonate at 100 kPa Citation: J. Chem. Eng. Data,2007,52, 2325-2330,,,,,,,
357.99,131.02,1.11367,Liquid-Gas,Experimental,NIST,Authors: Reddy, P.;Raal, J. D.;Ramjugernath, D. Title: A novel dynamic recirculating apparatus for vapour-liquid equilibrium measurements at moderate pressures and temperatures Citation: Fluid Phase Equilib.,2013,358, 121-130,,,,,,,,
358.007591,130.25,0.39,Liquid-Gas,Experimental,NIST,Authors: Jin, Z.;Edwin, J. K.;Ho-Mu, L.;Robert, A. G.;Kwang-Chu, C. Title: Measurement of Vapor-Liquid Equilibrium Data by Total Pressure Method Citation: Beijing Huagong Daxue Xuebao, Ziran Kexueban,1984, , 10-25,,,,,
358.2899444,135.087087,4.39215,Liquid-Gas,Experimental - Rejected,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
358.98,135.99,0.34,Liquid-Gas,Experimental,NIST,Authors: Ortega, J.;Gonzalez, C.;Pena, J.;Galvan, S. Title: Thermodynamic study on binary mixtures of propyl ehtanoate and an alkan-1-ol (C2-C4). Isobaric vapor-liquid equilibria and excess properties Citation: Fluid Phase Equilib.,2000,170, 87-111,,,,,,,
359.093,130.642322,0.24,Liquid-Gas,Experimental - Rejected,NIST,Authors: Schouteden, F.;Deveux, J. Title: Vapor Pressures of Ethanol and Toluene as a Meas. of Their Purity Citation: Natuurwet. Tijdschr. (Ghent),1936,18,242,,,,,,,,,
360.466902,143.34,0,Liquid-Gas,Experimental,NIST,Authors: Ba Tai, T.;Ramalho, R. S.;Kaliaguine, S. Citation: Can. J. Chem. Eng.,1972,50,771,,,,,,,,
361.52669,151.988,0,Liquid-Gas,Experimental - Rejected,NIST,Authors: Manczinger, J.;Radnai, G.;Tettamanti, K. Title: Vapor-liquid equilibrium of the ethanol - dioxane system a novel apparatus for measuring vapor-liquid equilibriums under pressure Citation: Period. Polytech., Chem. Eng.,1969,13, 189-205,,,,,,,
363,160,0.24,Liquid-Gas,Experimental - Rejected,NIST,Authors: Falcon, J.;Ortega, J.;Gonzalez, E. Title: Densities and Vapor-Liquid Equilibria in Binary Mixtures Formed by Propyl Methanoate + Ethanol, +Propan-1-ol, and +Butan-1-ol at 160.0 kPa Citation: J. Chem. Eng. Data,1996,41, 859-864,,,,,,
363,159.4,0,Liquid-Gas,Experimental - Rejected,NIST,Authors: Jin, S.;Sun, J.;Jin, S. Title: Measurement and correlation of saturated vapor pressure for p-aminophenol-ethanol /water mixed solvent system Citation: Petrochem. Technol. Appl. (China),2011,29, 513-515,,,,,,,,
363.122999992,157.854,1.6,Liquid-Gas,Experimental,NIST,Authors: Young, S. Title: The Internal Heat of Vaporization constants of thirty pure substances Citation: Sci. Proc. R. Dublin Soc.,1910,12, 374-443,,,,,,,,,,
363.123,163.3199,1.62653,Liquid-Gas,Experimental - Rejected,NIST,Authors: Beckmann, E.;Liesche, O. Title: Ebullioscopic constants for solvent solutions at various pressures: I benzene, chloroform, and ethanol Citation: Z. Phys. Chem., Stoechiom. Verwandschaftsl.,1914,88,23,,,,,,
363.19,158.6,1.7,Liquid-Gas,Experimental,NIST,Authors: Lee, M. J.;Hu, C. -H. Title: Isothermal vapor-liquid equilibria for mixtures of ethanol, acetone, and diisopropyl ether Citation: Fluid Phase Equilib.,1995,109, 83-98,,,,,,,
364.4011278,169.621474,5.42838,Liquid-Gas,Experimental - Rejected,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
367.743462,186.87796,0.473961,Liquid-Gas,Experimental,NIST,Authors: Merriman, R. W. Title: The vapor pressures of the lower alcohols and their azeotropic mixtures with water: part I ethyl alcohol Citation: J. Chem. Soc.,1913,103, 628-37,,,,,,,,,,
369.643652,199.98355,0.0733273,Liquid-Gas,Experimental,NIST,Authors: Swietoslawski, W.;Zlotowski, I. Title: Sur l'application de l'ebullioscope differentiel aux recherches des melanges azeotropiques d'alcool ethylique et d'eau Citation: Rocz. Chem.,1930,10, 288-303,,,,,,,,,
370.32493,202.65,0,Liquid-Gas,Experimental - Rejected,NIST,Authors: Manczinger, J.;Radnai, G.;Tettamanti, K. Title: Vapor-liquid equilibrium of the ethanol - dioxane system a novel apparatus for measuring vapor-liquid equilibriums under pressure Citation: Period. Polytech., Chem. Eng.,1969,13, 189-205,,,,,,,
374.2352222,234.6428,21.8083,Liquid-Gas,Experimental,NIST,Authors: Ure, A. Title: New Experimental Researches on som of the leading Doctrines of Caloric; particularily on the Relation between the Elasticity, Temperature and latent Heat of different Vapours; and on thermometric Adm Citation: Philos. Mag.,1818,53,38,,,,,,,,,
374.235555567,234.6259,7.37555,Liquid-Gas,Experimental,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
380.347888889,296.244284,9.22452,Liquid-Gas,Experimental - Rejected,NIST,Authors: Wollaston, W. H. Title: New Experimental Researches on Som of the Leading Doctrines of the Caloric; Particularily on the Relation Between the Elasticity, Temperature and Latent Heat of Different Vapors; and on the Thermo- m Citation: Philos. Trans. R. Soc. London,1818,108,338,,,,,,,,,
